packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
15.676332692308,1.676332692307999743
15.710207692308,1.710207692307999843
15.841957692308,0.841957692307999878
15.875832692308,0.875832692307999978
15.909707692308,0.909707692307999856
15.943582692308,0.943582692307999955
15.977457692308,0.977457692307999833
16.107582692308,2.107582692308000097
16.141457692308,0.141457692307999982
16.175332692308,0.17533269230799997
16.209207692308,0.209207692307999958
16.243082692308,0.243082692308000002
16.276957692308,0.276957692307999935
16.310832692308,0.310832692307999923
16.344707692308,0.344707692308000022
16.378582692308,0.378582692308000011
16.412457692308,0.412457692308
16.446332692308,0.446332692307999988
16.480207692308,0.480207692307999975
16.514082692308,0.514082692307999964
16.547957692308,0.547957692307999841
16.581832692308,0.581832692307999941
16.615707692308,0.61570769230800004
16.649582692308,0.649582692307999917
16.683457692308,0.683457692308000018
16.717332692308,0.717332692307999893
16.751207692308,0.751207692307999993
16.785082692308,0.78508269230799987
16.818957692308,0.81895769230799997
16.852832692308,0.852832692307999848
16.886707692308,0.886707692307999945
16.920582692308,0.920582692308000045
16.954457692308,0.954457692307999923
16.988332692308,0.988332692308000021
17.120082692308,2.120082692307999383
17.153957692308,2.153957692307999483
17.187832692308,2.187832692307999585
17.221707692308,2.221707692307999681
17.255582692308,2.255582692307999781
17.289457692308,2.289457692307999883
17.323332692308,2.32333269230799998
17.357207692308,2.357207692308000077
17.391082692308,2.39108269230800018
17.424957692308,2.42495769230799939
17.458832692308,2.458832692307999487
17.492707692308,2.49270769230799959
17.526582692308,2.526582692307999687
17.560457692308,2.560457692307999787
17.594332692308,2.594332692307999887
17.628207692308,2.628207692307999987
17.662082692308,2.662082692308000087
17.695957692308,2.69595769230800019
17.729832692308,2.7298326923079994
17.763707692308,2.763707692307999495
17.797582692308,2.797582692307999597
17.831457692308,2.831457692307999695
17.865332692308,0.865332692308000025
17.899207692308,0.899207692307999903
17.933082692308,0.933082692308000001
17.966957692308,0.966957692307999878
18.000832692308,1.000832692307999756
18.034707692308,1.034707692307999856
18.068582692308,1.068582692307999955
18.102457692308,1.102457692308000054
18.136332692308,1.136332692307999709
18.170207692308,1.170207692307999806
18.204082692308,1.204082692307999907
18.237957692308,1.237957692308000007
18.271832692308,1.271832692307999663
18.305707692308,1.305707692307999762
18.339582692308,1.339582692307999862
18.373457692308,1.37345769230799996
18.407332692308,1.40733269230800006
18.441207692308,1.441207692307999715
18.475082692308,1.475082692307999816
18.508957692308,1.508957692307999913
18.542832692308,1.542832692308000015
18.576707692308,1.576707692307999668
18.610582692308,1.61058269230799977
18.644457692308,1.644457692307999868
18.678332692308,1.678332692307999965
