packetDelay:vector DNP3NetworkTopology.distAuto (#0 - LightTraffic-0-20260310-06:29:58-35672),
70.2824,0.282399999999999982
70.310025,0.310024999999999994
70.33765,0.337650000000000004
70.365275,0.365275000000000014
70.3929,0.392900000000000025
70.420525,0.420524999999999925
70.44815,0.448149999999999935
70.475775,0.475774999999999945
70.5034,0.503399999999999845
70.531025,0.531024999999999856
70.55865,0.558649999999999867
70.586275,0.586274999999999877
70.6139,0.613899999999999887
70.641525,0.641524999999999898
70.66915,0.669149999999999908
70.696775,0.696774999999999918
70.7244,0.724399999999999929
70.752025,0.752024999999999939
70.77965,0.779649999999999948
70.807275,0.80727499999999996
70.8349,0.834899999999999972
70.862525,0.862524999999999984
70.89015,0.890149999999999991
70.917775,0.917775000000000003
70.9454,0.945400000000000013
70.973025,0.973025000000000025
71.00065,1.000649999999999813
71.028275,1.028274999999999823
71.0559,1.055899999999999834
71.083525,1.083524999999999844
71.11115,1.111149999999999856
71.138775,1.138774999999999865
71.1664,1.166399999999999876
71.194025,1.194024999999999887
71.22165,1.221649999999999897
71.249275,1.249274999999999903
71.2769,1.276899999999999918
71.304525,1.304524999999999927
71.33215,1.332149999999999938
71.359775,1.359774999999999951
71.3874,1.387399999999999962
71.415025,1.415024999999999975
71.44265,1.442649999999999981
80.089025,0.089024999999999992
80.11665,0.116650000000000003
80.144275,0.144274999999999985
80.1719,0.171899999999999996
80.199525,0.199525000000000007
80.22715,0.227149999999999962
80.254775,0.254774999999999972
80.2824,0.282399999999999982
80.310025,0.310024999999999994
80.33765,0.337650000000000004
80.365275,0.365275000000000014
80.3929,0.392900000000000025
80.420525,0.420524999999999925
80.44815,0.448149999999999935
80.475775,0.475774999999999945
80.5034,0.503399999999999845
80.531025,0.531024999999999856
80.55865,0.558649999999999867
80.586275,0.586274999999999877
80.6139,0.613899999999999887
80.641525,0.641524999999999898
80.66915,0.669149999999999908
80.696775,0.696774999999999918
80.7244,0.724399999999999929
80.752025,0.752024999999999939
80.77965,0.779649999999999948
80.807275,0.80727499999999996
80.8349,0.834899999999999972
80.862525,0.862524999999999984
80.89015,0.890149999999999991
80.917775,0.917775000000000003
80.9454,0.945400000000000013
80.973025,0.973025000000000025
81.00065,1.000649999999999813
81.028275,1.028274999999999823
81.0559,1.055899999999999834
81.083525,1.083524999999999844
81.11115,1.111149999999999856
81.138775,1.138774999999999865
81.1664,1.166399999999999876
81.194025,1.194024999999999887
81.22165,1.221649999999999897
81.249275,1.249274999999999903
81.2769,1.276899999999999918
81.304525,1.304524999999999927
81.33215,1.332149999999999938
81.359775,1.359774999999999951
81.3874,1.387399999999999962
81.415025,1.415024999999999975
81.44265,1.442649999999999981
90.089025,0.089024999999999992
90.11665,0.116650000000000003
90.144275,0.144274999999999985
90.1719,0.171899999999999996
90.199525,0.199525000000000007
90.22715,0.227149999999999962
90.254775,0.254774999999999972
90.2824,0.282399999999999982
90.310025,0.310024999999999994
90.33765,0.337650000000000004
90.365275,0.365275000000000014
90.3929,0.392900000000000025
90.420525,0.420524999999999925
90.44815,0.448149999999999935
90.475775,0.475774999999999945
90.5034,0.503399999999999845
90.531025,0.531024999999999856
90.55865,0.558649999999999867
90.586275,0.586274999999999877
90.6139,0.613899999999999887
90.641525,0.641524999999999898
90.66915,0.669149999999999908
90.696775,0.696774999999999918
90.7244,0.724399999999999929
90.752025,0.752024999999999939
90.77965,0.779649999999999948
90.807275,0.80727499999999996
90.8349,0.834899999999999972
90.862525,0.862524999999999984
90.89015,0.890149999999999991
90.917775,0.917775000000000003
90.9454,0.945400000000000013
90.973025,0.973025000000000025
91.00065,1.000649999999999813
91.028275,1.028274999999999823
91.0559,1.055899999999999834
91.083525,1.083524999999999844
91.11115,1.111149999999999856
91.138775,1.138774999999999865
91.1664,1.166399999999999876
91.194025,1.194024999999999887
91.22165,1.221649999999999897
91.249275,1.249274999999999903
91.2769,1.276899999999999918
91.304525,1.304524999999999927
91.33215,1.332149999999999938
91.359775,1.359774999999999951
91.3874,1.387399999999999962
91.415025,1.415024999999999975
91.44265,1.442649999999999981
100.089025,0.089024999999999992
100.11665,0.116650000000000003
100.144275,0.144274999999999985
100.1719,0.171899999999999996
100.199525,0.199525000000000007
100.22715,0.227149999999999962
100.254775,0.254774999999999972
100.2824,0.282399999999999982
100.310025,0.310024999999999994
100.33765,0.337650000000000004
100.365275,0.365275000000000014
100.3929,0.392900000000000025
100.420525,0.420524999999999925
100.44815,0.448149999999999935
100.475775,0.475774999999999945
100.5034,0.503399999999999845
100.531025,0.531024999999999856
100.55865,0.558649999999999867
100.586275,0.586274999999999877
100.6139,0.613899999999999887
100.641525,0.641524999999999898
100.66915,0.669149999999999908
100.696775,0.696774999999999918
100.7244,0.724399999999999929
100.752025,0.752024999999999939
100.77965,0.779649999999999948
100.807275,0.80727499999999996
100.8349,0.834899999999999972
100.862525,0.862524999999999984
100.89015,0.890149999999999991
100.917775,0.917775000000000003
100.9454,0.945400000000000013
100.973025,0.973025000000000025
101.00065,1.000649999999999813
101.028275,1.028274999999999823
101.0559,1.055899999999999834
101.083525,1.083524999999999844
101.11115,1.111149999999999856
101.138775,1.138774999999999865
101.1664,1.166399999999999876
101.194025,1.194024999999999887
101.22165,1.221649999999999897
101.249275,1.249274999999999903
101.2769,1.276899999999999918
101.304525,1.304524999999999927
101.33215,1.332149999999999938
101.359775,1.359774999999999951
101.3874,1.387399999999999962
101.415025,1.415024999999999975
101.44265,1.442649999999999981
110.089025,0.089024999999999992
110.11665,0.116650000000000003
110.144275,0.144274999999999985
110.1719,0.171899999999999996
110.199525,0.199525000000000007
110.22715,0.227149999999999962
110.254775,0.254774999999999972
110.2824,0.282399999999999982
110.310025,0.310024999999999994
110.33765,0.337650000000000004
110.365275,0.365275000000000014
110.3929,0.392900000000000025
110.420525,0.420524999999999925
110.44815,0.448149999999999935
110.475775,0.475774999999999945
110.5034,0.503399999999999845
